2015-08-07T22:21:18.837000,0.00,0.00
2015-08-07T22:21:19.904000,0.00,40.31
2015-08-07T22:21:20.963000,0.00,40.31
2015-08-07T22:21:22.022000,36.28,40.31
2015-08-07T22:21:23.081000,36.28,40.31
2015-08-07T22:21:24.140000,36.28,40.31
2015-08-07T22:21:25.199000,69.88,40.31
2015-08-07T22:21:26.259000,69.88,40.31
2015-08-07T22:21:27.320000,69.88,40.31
2015-08-07T22:21:28.379000,103.47,40.31
2015-08-07T22:21:29.440000,103.47,40.31
2015-08-07T22:21:30.501000,103.47,40.31
2015-08-07T22:21:31.563000,137.06,40.25
2015-08-07T22:21:32.623000,137.06,40.31
2015-08-07T22:21:33.684000,137.06,40.25
2015-08-07T22:21:34.745000,171.50,40.25
2015-08-07T22:21:35.805000,171.50,40.25
2015-08-07T22:21:36.866000,171.50,40.25
2015-08-07T22:21:37.927000,206.72,40.19
2015-08-07T22:21:38.988000,206.72,40.19
2015-08-07T22:21:40.047000,206.72,40.19
2015-08-07T22:21:41.108000,241.88,40.19
2015-08-07T22:21:42.167000,241.88,40.19
2015-08-07T22:21:43.229000,241.88,40.19
2015-08-07T22:21:44.289000,277.88,40.13
2015-08-07T22:21:45.351000,277.88,40.13
2015-08-07T22:21:46.410000,277.88,40.13
2015-08-07T22:21:47.471000,314.66,40.13
2015-08-07T22:21:48.534000,314.66,40.06
2015-08-07T22:21:49.594000,314.66,40.06
2015-08-07T22:21:50.655000,351.38,40.06
2015-08-07T22:21:51.715000,351.38,40.06
2015-08-07T22:21:52.776000,351.38,40.00
2015-08-07T22:21:53.838000,388.94,40.00
2015-08-07T22:21:54.896000,388.94,40.00
2015-08-07T22:21:55.957000,388.94,39.94
2015-08-07T22:21:57.018000,427.28,39.94
2015-08-07T22:21:58.079000,427.28,39.94
2015-08-07T22:21:59.138000,427.28,39.94
2015-08-07T22:22:00.198000,466.41,39.88
2015-08-07T22:22:01.259000,466.41,39.88
2015-08-07T22:22:02.320000,466.41,39.88
2015-08-07T22:22:03.383000,505.47,39.88
2015-08-07T22:22:04.441000,505.47,39.88
2015-08-07T22:22:05.502000,505.47,39.88
2015-08-07T22:22:06.563000,545.38,39.81
2015-08-07T22:22:07.625000,545.38,39.81
2015-08-07T22:22:08.686000,545.38,39.81
2015-08-07T22:22:09.747000,585.22,39.81
2015-08-07T22:22:10.807000,585.22,39.81
2015-08-07T22:22:11.868000,585.22,39.75
2015-08-07T22:22:12.928000,625.91,39.75
2015-08-07T22:22:13.990000,625.91,39.75
2015-08-07T22:22:15.049000,625.91,39.75
2015-08-07T22:22:16.108000,667.38,39.75
2015-08-07T22:22:17.170000,667.38,39.69
2015-08-07T22:22:18.230000,667.38,39.69
2015-08-07T22:22:19.291000,708.78,39.69
2015-08-07T22:22:20.351000,708.78,39.69
2015-08-07T22:22:21.414000,708.78,39.69
2015-08-07T22:22:22.473000,750.19,39.69
2015-08-07T22:22:23.534000,750.19,39.69
2015-08-07T22:22:24.597000,750.19,39.69
2015-08-07T22:22:25.656000,791.59,39.69
2015-08-07T22:22:26.717000,791.59,39.69
2015-08-07T22:22:27.778000,791.59,39.69
2015-08-07T22:22:28.839000,833.00,39.69
2015-08-07T22:22:29.897000,833.00,39.69
2015-08-07T22:22:30.958000,833.00,39.69
2015-08-07T22:22:32.019000,874.41,39.69
2015-08-07T22:22:33.080000,874.41,39.69
2015-08-07T22:22:34.138000,874.41,39.69
2015-08-07T22:22:35.199000,915.81,39.69
