2015-08-07T08:33:10.946000,0.00,0.00
2015-08-07T08:33:12.015000,0.00,47.25
2015-08-07T08:33:13.076000,0.00,47.25
2015-08-07T08:33:14.132000,0.00,47.25
2015-08-07T08:33:15.191000,0.00,47.19
2015-08-07T08:33:16.249000,0.00,47.19
2015-08-07T08:33:17.307000,0.00,47.19
2015-08-07T08:33:18.366000,0.00,47.19
2015-08-07T08:33:19.426000,0.00,47.19
2015-08-07T08:33:20.484000,0.00,47.19
2015-08-07T08:33:21.543000,0.00,47.19
2015-08-07T08:33:22.600000,0.00,47.13
2015-08-07T08:33:23.660000,0.00,47.13
2015-08-07T08:33:24.717000,0.00,47.13
2015-08-07T08:33:25.777000,0.00,47.06
2015-08-07T08:33:26.836000,0.00,47.06
2015-08-07T08:33:27.892000,0.00,47.06
2015-08-07T08:33:28.951000,0.00,47.06
2015-08-07T08:33:30.010000,0.00,47.06
2015-08-07T08:33:31.069000,0.00,47.06
2015-08-07T08:33:32.127000,0.00,47.00
2015-08-07T08:33:33.186000,0.00,47.00
2015-08-07T08:33:34.244000,0.00,47.00
2015-08-07T08:33:35.302000,0.00,47.00
2015-08-07T08:33:36.361000,0.00,46.94
2015-08-07T08:33:37.419000,0.00,47.00
2015-08-07T08:33:38.479000,0.00,46.94
2015-08-07T08:33:39.537000,0.00,46.94
2015-08-07T08:33:40.595000,0.00,46.94
2015-08-07T08:33:41.656000,0.00,46.88
2015-08-07T08:33:42.712000,0.00,46.88
2015-08-07T08:33:43.771000,0.00,46.88
2015-08-07T08:33:44.831000,0.00,46.88
2015-08-07T08:33:45.888000,0.00,46.88
2015-08-07T08:33:46.947000,0.00,46.81
2015-08-07T08:33:48.007000,0.00,46.81
2015-08-07T08:33:49.065000,0.00,46.81
2015-08-07T08:33:50.123000,0.00,46.81
2015-08-07T08:33:51.182000,0.00,46.75
2015-08-07T08:33:52.240000,0.00,46.75
2015-08-07T08:33:53.298000,0.00,46.75
2015-08-07T08:33:54.357000,0.00,46.75
2015-08-07T08:33:55.418000,0.00,46.69
2015-08-07T08:33:56.479000,0.00,46.69
2015-08-07T08:33:57.532000,0.00,46.69
2015-08-07T08:33:58.591000,0.00,46.69
2015-08-07T08:33:59.661000,0.00,46.69
2015-08-07T08:34:00.709000,0.00,46.69
2015-08-07T08:34:01.767000,0.00,46.63
2015-08-07T08:34:02.825000,0.00,46.63
2015-08-07T08:34:03.884000,0.00,46.63
2015-08-07T08:34:04.943000,0.00,46.63
2015-08-07T08:34:06.002000,0.00,46.56
2015-08-07T08:34:07.060000,0.00,46.56
2015-08-07T08:34:08.117000,0.00,46.56
2015-08-07T08:34:09.176000,0.00,46.56
2015-08-07T08:34:10.234000,0.00,46.56
2015-08-07T08:34:11.293000,0.00,46.56
2015-08-07T08:34:12.352000,0.00,46.56
