2015-08-07T07:55:04.718000,0.00,0.00
2015-08-07T07:55:05.543000,0.00,0.00
2015-08-07T07:55:05.992000,0.00,0.00
2015-08-07T07:55:06.447000,0.00,22.38
2015-08-07T07:55:07.077000,0.00,22.38
2015-08-07T07:55:07.574000,0.00,22.38
2015-08-07T07:55:08.050000,0.00,22.38
2015-08-07T07:55:08.507000,0.00,22.38
2015-08-07T07:55:08.971000,0.00,22.38
2015-08-07T07:55:09.432000,0.00,22.38
2015-08-07T07:55:09.881000,0.00,22.38
2015-08-07T07:55:10.330000,0.00,22.38
2015-08-07T07:55:10.827000,0.00,22.38
2015-08-07T07:55:11.301000,0.00,22.38
2015-08-07T07:55:11.774000,0.00,22.38
2015-08-07T07:55:12.239000,0.00,22.38
